Predicted Close
4171.8784
4174.309
4178.439
4182.8345
4184.5566
4187.816
4190.8003
4197.1523
4199.787
4204.645
4206.7705
4217.4336
4222.2085
4222.1997
4222.052
4223.7754
4229.06
4232.413
4231.9854
4236.897
4242.076
4251.715
4256.5107
4261.7935
4261.869
4262.29
4261.902
4262.219
4271.439
4279.157
4274.074
4247.7026
4234.441
4221.4336
4210.7837
4206.668
4206.534
4211.1357
4219.434
4225.647
4226.364
4227.356
4225.877
4228.5063
4193.9575
4186.2646
4186.2524
4197.2676
4214.5796
4230.8555
4247.801
4260.6006
4270.7217
4284.8804
4287.8945
4283.808
4278.706
4274.9443
4270.828
4261.4653
4257.219
4254.8984
4253.2803
4249.0444
4240.313
4234.617
4227.3877
4209.0967
4178.0874
4162.2866
4145.7866
4135.0356
4126.3213
4119.1855
4116.572
4122.076
4128.5405
4129.948
4135.826
4140.221
4146.9595
4144.385
4139.8345
4138.87
4137.8413
4136.3574
4132.665
4127.526
4116.831
4108.898
4082.4373
4076.194
4064.9238
4052.1526
4047.4316
4049.123
4046.9434
4034.361
4016.7786
4009.0796
4011.936
4018.0842
4014.9966
4016.2834
4010.1821
4017.647
3988.8613
3991.9019
4000.9812
4016.2244
4034.0945
4048.941
4064.3562
4072.807
4085.8882
4095.2957
4115.6167
4127.5786
4132.465
4132.313
4130.132
4135.23
4138.1836
4140.3154
4145.5146
4148.7793
4150.6836
4149.3403
4147.84
4141.623
4133.0444
4114.5327
4099.8867
4082.2776
4064.6262
4047.3748
4020.3188
4004.4402
3990.1836
3978.7827
3965.0862
3942.5823
3920.163
3900.64
3873.9036
3859.7415
3855.2144
3850.1494
3845.291
3836.4797
3827.1306
3825.1372
3820.148
3816.7014
3817.137
3822.1804
3808.2727
3807.3616
3808.9631
3818.4055
3822.2104
3826.7703
3833.4521
3837.9785
3832.4492
3814.1873
3795.4473
3774.1846
3748.1182
3694.1958
3665.5474
3646.7407
3634.2883
3601.7742
3601.635
3610.5637
3622.556
3627.099
3657.852
3666.7717
3675.6248
3684.9382
3699.1448
3710.9521
3715.3555
3713.199
3708.7073
3706.3784
3706.3933
3708.699
3712.2043
3716.7031
3723.3733
3731.9749
3737.0752
3740.1868
3742.2754
3745.428
3753.1553
3757.6167
3765.5154
3774.428
3783.7175
3791.4934
3802.4717
3808.6392
3817.5645
3833.8528
3850.7046
3861.2703
3873.7358
3889.2878
3899.8596
3904.9253
3908.178
3913.3882
3917.8135
3917.7761
3915.5093
3906.7312
3891.547
3872.8179
3861.8416
3848.5266
3839.2007
3831.1592
3827.472
3828.6892
